ANO;SIGLA DA UNIDADE DA FEDERACAO;NOME DA UNIDADE DA FEDERACAO;CODIGO DO MUNICIPIO;NOME DO MUNICIPIO;"PRODUTO INTERNO BRUTO, 
A PRECOS CORRENTES
(R$ 1.000)"
2016;MG;MINAS GERAIS;3150505;PIMENTA; 181.911 
2017;MG;MINAS GERAIS;3150505;PIMENTA; 177.682 
2018;MG;MINAS GERAIS;3150505;PIMENTA; 190.073 
2019;MG;MINAS GERAIS;3150505;PIMENTA; 199.497 
2020;MG;MINAS GERAIS;3150505;PIMENTA; 229.654 
2021;MG;MINAS GERAIS;3150505;PIMENTA; 281.722 
2010;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 24.886 
2011;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 25.220 
2012;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 34.065 
2013;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 31.755 
2014;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 33.982 
2015;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 35.650 
2016;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 37.480 
2017;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 38.711 
2018;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 40.599 
2019;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 48.041 
2020;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 46.235 
2021;MG;MINAS GERAIS;3150539;PINGO-D'AGUA; 52.720 
2010;MG;MINAS GERAIS;3150570;PINTOPOLIS; 32.125 
2011;MG;MINAS GERAIS;3150570;PINTOPOLIS; 35.445 
2012;MG;MINAS GERAIS;3150570;PINTOPOLIS; 37.396 
2013;MG;MINAS GERAIS;3150570;PINTOPOLIS; 43.894 
2014;MG;MINAS GERAIS;3150570;PINTOPOLIS; 48.610 
2015;MG;MINAS GERAIS;3150570;PINTOPOLIS; 53.785 
2016;MG;MINAS GERAIS;3150570;PINTOPOLIS; 59.132 
2017;MG;MINAS GERAIS;3150570;PINTOPOLIS; 56.757 
2018;MG;MINAS GERAIS;3150570;PINTOPOLIS; 60.259 
2019;MG;MINAS GERAIS;3150570;PINTOPOLIS; 61.078 
2020;MG;MINAS GERAIS;3150570;PINTOPOLIS; 64.984 
2021;MG;MINAS GERAIS;3150570;PINTOPOLIS; 71.219 
2010;MG;MINAS GERAIS;3150604;PIRACEMA; 50.031 
2011;MG;MINAS GERAIS;3150604;PIRACEMA; 59.355 
2012;MG;MINAS GERAIS;3150604;PIRACEMA; 63.488 
2013;MG;MINAS GERAIS;3150604;PIRACEMA; 82.586 
2014;MG;MINAS GERAIS;3150604;PIRACEMA; 87.007 
2015;MG;MINAS GERAIS;3150604;PIRACEMA; 95.805 
2016;MG;MINAS GERAIS;3150604;PIRACEMA; 101.914 
2017;MG;MINAS GERAIS;3150604;PIRACEMA; 105.262 
2018;MG;MINAS GERAIS;3150604;PIRACEMA; 147.190 
2019;MG;MINAS GERAIS;3150604;PIRACEMA; 198.359 
2020;MG;MINAS GERAIS;3150604;PIRACEMA; 249.107 
2021;MG;MINAS GERAIS;3150604;PIRACEMA; 303.200 
2010;MG;MINAS GERAIS;3150703;PIRAJUBA; 129.898 
2011;MG;MINAS GERAIS;3150703;PIRAJUBA; 199.629 
2012;MG;MINAS GERAIS;3150703;PIRAJUBA; 166.908 
2013;MG;MINAS GERAIS;3150703;PIRAJUBA; 199.687 
2014;MG;MINAS GERAIS;3150703;PIRAJUBA; 198.520 
2015;MG;MINAS GERAIS;3150703;PIRAJUBA; 224.941 
2016;MG;MINAS GERAIS;3150703;PIRAJUBA; 245.746 
2017;MG;MINAS GERAIS;3150703;PIRAJUBA; 308.772 
2018;MG;MINAS GERAIS;3150703;PIRAJUBA; 305.785 
2019;MG;MINAS GERAIS;3150703;PIRAJUBA; 321.820 
2020;MG;MINAS GERAIS;3150703;PIRAJUBA; 405.543 
2021;MG;MINAS GERAIS;3150703;PIRAJUBA; 403.824 
2010;MG;MINAS GERAIS;3150802;PIRANGA; 79.011 
2011;MG;MINAS GERAIS;3150802;PIRANGA; 89.217 
2012;MG;MINAS GERAIS;3150802;PIRANGA; 99.530 
2013;MG;MINAS GERAIS;3150802;PIRANGA; 118.233 
2014;MG;MINAS GERAIS;3150802;PIRANGA; 125.529 
2015;MG;MINAS GERAIS;3150802;PIRANGA; 133.944 
2016;MG;MINAS GERAIS;3150802;PIRANGA; 152.709 
2017;MG;MINAS GERAIS;3150802;PIRANGA; 159.805 
2018;MG;MINAS GERAIS;3150802;PIRANGA; 161.878 
2019;MG;MINAS GERAIS;3150802;PIRANGA; 177.905 
2020;MG;MINAS GERAIS;3150802;PIRANGA; 189.533 
2021;MG;MINAS GERAIS;3150802;PIRANGA; 200.178 
2010;MG;MINAS GERAIS;3150901;PIRANGUCU; 32.940 
2011;MG;MINAS GERAIS;3150901;PIRANGUCU; 37.639 
2012;MG;MINAS GERAIS;3150901;PIRANGUCU; 38.036 
2013;MG;MINAS GERAIS;3150901;PIRANGUCU; 42.953 
2014;MG;MINAS GERAIS;3150901;PIRANGUCU; 44.588 
2015;MG;MINAS GERAIS;3150901;PIRANGUCU; 48.784 
2016;MG;MINAS GERAIS;3150901;PIRANGUCU; 55.089 
2017;MG;MINAS GERAIS;3150901;PIRANGUCU; 53.587 
2018;MG;MINAS GERAIS;3150901;PIRANGUCU; 65.169 
2019;MG;MINAS GERAIS;3150901;PIRANGUCU; 70.643 
2020;MG;MINAS GERAIS;3150901;PIRANGUCU; 70.548 
2021;MG;MINAS GERAIS;3150901;PIRANGUCU; 78.368 
2010;MG;MINAS GERAIS;3151008;PIRANGUINHO; 48.860 
2011;MG;MINAS GERAIS;3151008;PIRANGUINHO; 58.528 
2012;MG;MINAS GERAIS;3151008;PIRANGUINHO; 65.324 
2013;MG;MINAS GERAIS;3151008;PIRANGUINHO; 74.215 
2014;MG;MINAS GERAIS;3151008;PIRANGUINHO; 86.291 
2015;MG;MINAS GERAIS;3151008;PIRANGUINHO; 92.262 
2016;MG;MINAS GERAIS;3151008;PIRANGUINHO; 97.717 
2017;MG;MINAS GERAIS;3151008;PIRANGUINHO; 101.907 
2018;MG;MINAS GERAIS;3151008;PIRANGUINHO; 109.671 
2019;MG;MINAS GERAIS;3151008;PIRANGUINHO; 117.900 
2020;MG;MINAS GERAIS;3151008;PIRANGUINHO; 125.873 
2021;MG;MINAS GERAIS;3151008;PIRANGUINHO; 136.079 
2010;MG;MINAS GERAIS;3151107;PIRAPETINGA; 359.658 
2011;MG;MINAS GERAIS;3151107;PIRAPETINGA; 349.877 
2012;MG;MINAS GERAIS;3151107;PIRAPETINGA; 320.833 
2013;MG;MINAS GERAIS;3151107;PIRAPETINGA; 361.845 
2014;MG;MINAS GERAIS;3151107;PIRAPETINGA; 435.038 
2015;MG;MINAS GERAIS;3151107;PIRAPETINGA; 425.256 
2016;MG;MINAS GERAIS;3151107;PIRAPETINGA; 461.284 
2017;MG;MINAS GERAIS;3151107;PIRAPETINGA; 588.957 
2018;MG;MINAS GERAIS;3151107;PIRAPETINGA; 449.242 
2019;MG;MINAS GERAIS;3151107;PIRAPETINGA; 515.621 
2020;MG;MINAS GERAIS;3151107;PIRAPETINGA; 529.634 
2021;MG;MINAS GERAIS;3151107;PIRAPETINGA; 639.090 
2010;MG;MINAS GERAIS;3151206;PIRAPORA; 1.151.269 
2011;MG;MINAS GERAIS;3151206;PIRAPORA; 1.380.483 
2012;MG;MINAS GERAIS;3151206;PIRAPORA; 1.373.075 
2013;MG;MINAS GERAIS;3151206;PIRAPORA; 1.380.860 
2014;MG;MINAS GERAIS;3151206;PIRAPORA; 1.605.429 
2015;MG;MINAS GERAIS;3151206;PIRAPORA; 1.279.085 
2016;MG;MINAS GERAIS;3151206;PIRAPORA; 1.682.396 
2017;MG;MINAS GERAIS;3151206;PIRAPORA; 1.837.287 
2018;MG;MINAS GERAIS;3151206;PIRAPORA; 2.282.691 
2019;MG;MINAS GERAIS;3151206;PIRAPORA; 2.372.977 
2020;MG;MINAS GERAIS;3151206;PIRAPORA; 2.263.787 
2021;MG;MINAS GERAIS;3151206;PIRAPORA; 2.875.259 
2010;MG;MINAS GERAIS;3151305;PIRAUBA; 73.163 
2011;MG;MINAS GERAIS;3151305;PIRAUBA; 82.654 
2012;MG;MINAS GERAIS;3151305;PIRAUBA; 95.541 
2013;MG;MINAS GERAIS;3151305;PIRAUBA; 113.335 
2014;MG;MINAS GERAIS;3151305;PIRAUBA; 130.224 
2015;MG;MINAS GERAIS;3151305;PIRAUBA; 138.881 
2016;MG;MINAS GERAIS;3151305;PIRAUBA; 151.584 
2017;MG;MINAS GERAIS;3151305;PIRAUBA; 164.069 
2018;MG;MINAS GERAIS;3151305;PIRAUBA; 159.032 
2019;MG;MINAS GERAIS;3151305;PIRAUBA; 172.757 
2020;MG;MINAS GERAIS;3151305;PIRAUBA; 185.103 
2021;MG;MINAS GERAIS;3151305;PIRAUBA; 200.665 
2010;MG;MINAS GERAIS;3151404;PITANGUI; 251.391 
2011;MG;MINAS GERAIS;3151404;PITANGUI; 290.120 
2012;MG;MINAS GERAIS;3151404;PITANGUI; 304.802 
2013;MG;MINAS GERAIS;3151404;PITANGUI; 363.802 
2014;MG;MINAS GERAIS;3151404;PITANGUI; 401.396 
2015;MG;MINAS GERAIS;3151404;PITANGUI; 404.689 
2016;MG;MINAS GERAIS;3151404;PITANGUI; 409.652 
2017;MG;MINAS GERAIS;3151404;PITANGUI; 509.921 
2018;MG;MINAS GERAIS;3151404;PITANGUI; 530.475 
2019;MG;MINAS GERAIS;3151404;PITANGUI; 553.055 
2020;MG;MINAS GERAIS;3151404;PITANGUI; 582.424 
2021;MG;MINAS GERAIS;3151404;PITANGUI; 741.338 
2010;MG;MINAS GERAIS;3151503;PIUMHI; 479.655 
2011;MG;MINAS GERAIS;3151503;PIUMHI; 659.327 
2012;MG;MINAS GERAIS;3151503;PIUMHI; 645.235 
2013;MG;MINAS GERAIS;3151503;PIUMHI; 511.642 
2014;MG;MINAS GERAIS;3151503;PIUMHI; 669.944 
2015;MG;MINAS GERAIS;3151503;PIUMHI; 705.265 
2016;MG;MINAS GERAIS;3151503;PIUMHI; 874.512 
2017;MG;MINAS GERAIS;3151503;PIUMHI; 866.590 
2018;MG;MINAS GERAIS;3151503;PIUMHI; 869.198 
2019;MG;MINAS GERAIS;3151503;PIUMHI; 949.218 
2020;MG;MINAS GERAIS;3151503;PIUMHI; 1.046.978 
2021;MG;MINAS GERAIS;3151503;PIUMHI; 1.280.835 
2010;MG;MINAS GERAIS;3151602;PLANURA; 306.878 
2011;MG;MINAS GERAIS;3151602;PLANURA; 388.353 
2012;MG;MINAS GERAIS;3151602;PLANURA; 345.736 
2013;MG;MINAS GERAIS;3151602;PLANURA; 276.900 
2014;MG;MINAS GERAIS;3151602;PLANURA; 283.046 
2015;MG;MINAS GERAIS;3151602;PLANURA; 383.830 
2016;MG;MINAS GERAIS;3151602;PLANURA; 422.102 
2017;MG;MINAS GERAIS;3151602;PLANURA; 488.218 
2018;MG;MINAS GERAIS;3151602;PLANURA; 455.288 
2019;MG;MINAS GERAIS;3151602;PLANURA; 507.634 
2020;MG;MINAS GERAIS;3151602;PLANURA; 536.269 
2021;MG;MINAS GERAIS;3151602;PLANURA; 574.328 
2010;MG;MINAS GERAIS;3151701;POCO FUNDO; 149.885 
2011;MG;MINAS GERAIS;3151701;POCO FUNDO; 203.985 
2012;MG;MINAS GERAIS;3151701;POCO FUNDO; 179.610 
2013;MG;MINAS GERAIS;3151701;POCO FUNDO; 172.042 
2014;MG;MINAS GERAIS;3151701;POCO FUNDO; 196.828 
2015;MG;MINAS GERAIS;3151701;POCO FUNDO; 236.084 
2016;MG;MINAS GERAIS;3151701;POCO FUNDO; 262.425 
2017;MG;MINAS GERAIS;3151701;POCO FUNDO; 259.193 
2018;MG;MINAS GERAIS;3151701;POCO FUNDO; 308.818 
2019;MG;MINAS GERAIS;3151701;POCO FUNDO; 293.442 
2020;MG;MINAS GERAIS;3151701;POCO FUNDO; 325.495 
2021;MG;MINAS GERAIS;3151701;POCO FUNDO; 403.867 
2010;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 3.742.081 
2011;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 4.252.127 
2012;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 4.838.325 
2013;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 5.850.232 
2014;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 6.461.137 
2015;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 6.504.479 
2016;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 6.123.490 
2017;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 6.366.825 
2018;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 7.664.455 
2019;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 7.670.494 
2020;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 7.988.927 
2021;MG;MINAS GERAIS;3151800;POCOS DE CALDAS; 8.531.692 
2010;MG;MINAS GERAIS;3151909;POCRANE; 44.354 
2011;MG;MINAS GERAIS;3151909;POCRANE; 49.493 
2012;MG;MINAS GERAIS;3151909;POCRANE; 55.319 
2013;MG;MINAS GERAIS;3151909;POCRANE; 62.659 
2014;MG;MINAS GERAIS;3151909;POCRANE; 70.072 
2015;MG;MINAS GERAIS;3151909;POCRANE; 77.603 
2016;MG;MINAS GERAIS;3151909;POCRANE; 87.137 
2017;MG;MINAS GERAIS;3151909;POCRANE; 101.932 
2018;MG;MINAS GERAIS;3151909;POCRANE; 90.258 
2019;MG;MINAS GERAIS;3151909;POCRANE; 93.365 
2020;MG;MINAS GERAIS;3151909;POCRANE; 103.711 
2021;MG;MINAS GERAIS;3151909;POCRANE; 121.719 
2010;MG;MINAS GERAIS;3152006;POMPEU; 350.723 
2011;MG;MINAS GERAIS;3152006;POMPEU; 416.358 
2012;MG;MINAS GERAIS;3152006;POMPEU; 430.315 
2013;MG;MINAS GERAIS;3152006;POMPEU; 504.746 
2014;MG;MINAS GERAIS;3152006;POMPEU; 561.807 
2015;MG;MINAS GERAIS;3152006;POMPEU; 616.036 
2016;MG;MINAS GERAIS;3152006;POMPEU; 675.568 
2017;MG;MINAS GERAIS;3152006;POMPEU; 731.803 
2018;MG;MINAS GERAIS;3152006;POMPEU; 784.260 
2019;MG;MINAS GERAIS;3152006;POMPEU; 839.482 
2020;MG;MINAS GERAIS;3152006;POMPEU; 940.090 
2021;MG;MINAS GERAIS;3152006;POMPEU; 1.170.187 
2010;MG;MINAS GERAIS;3152105;PONTE NOVA; 781.596 
2011;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.016.376 
2012;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.072.632 
2013;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.133.587 
2014;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.293.704 
2015;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.389.798 
2016;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.484.833 
2017;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.649.843 
2018;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.657.871 
2019;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.889.958 
2020;MG;MINAS GERAIS;3152105;PONTE NOVA; 1.983.083 
2021;MG;MINAS GERAIS;3152105;PONTE NOVA; 2.144.994 
2010;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 22.262 
2011;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 24.491 
2012;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 26.258 
2013;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 30.107 
2014;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 34.322 
2015;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 34.765 
2016;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 38.264 
2017;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 38.234 
2018;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 38.554 
2019;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 42.171 
2020;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 48.122 
2021;MG;MINAS GERAIS;3152131;PONTO CHIQUE; 52.076 
2010;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 56.680 
2011;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 59.351 
2012;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 62.827 
2013;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 80.040 
2014;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 83.116 
2015;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 84.464 
2016;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 98.515 
2017;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 81.522 
2018;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 85.148 
2019;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 97.053 
2020;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 110.210 
2021;MG;MINAS GERAIS;3152170;PONTO DOS VOLANTES; 122.556 
2010;MG;MINAS GERAIS;3152204;PORTEIRINHA; 171.000 
2011;MG;MINAS GERAIS;3152204;PORTEIRINHA; 195.206 
2012;MG;MINAS GERAIS;3152204;PORTEIRINHA; 220.874 
2013;MG;MINAS GERAIS;3152204;PORTEIRINHA; 249.611 
2014;MG;MINAS GERAIS;3152204;PORTEIRINHA; 273.213 
2015;MG;MINAS GERAIS;3152204;PORTEIRINHA; 300.354 
2016;MG;MINAS GERAIS;3152204;PORTEIRINHA; 308.808 
2017;MG;MINAS GERAIS;3152204;PORTEIRINHA; 335.665 
2018;MG;MINAS GERAIS;3152204;PORTEIRINHA; 335.876 
2019;MG;MINAS GERAIS;3152204;PORTEIRINHA; 394.791 
2020;MG;MINAS GERAIS;3152204;PORTEIRINHA; 441.065 
2021;MG;MINAS GERAIS;3152204;PORTEIRINHA; 526.939 
2010;MG;MINAS GERAIS;3152303;PORTO FIRME; 56.234 
2011;MG;MINAS GERAIS;3152303;PORTO FIRME; 65.931 
2012;MG;MINAS GERAIS;3152303;PORTO FIRME; 66.780 
2013;MG;MINAS GERAIS;3152303;PORTO FIRME; 73.293 
2014;MG;MINAS GERAIS;3152303;PORTO FIRME; 77.346 
2015;MG;MINAS GERAIS;3152303;PORTO FIRME; 85.780 
2016;MG;MINAS GERAIS;3152303;PORTO FIRME; 86.990 
2017;MG;MINAS GERAIS;3152303;PORTO FIRME; 90.556 
2018;MG;MINAS GERAIS;3152303;PORTO FIRME; 90.900 
2019;MG;MINAS GERAIS;3152303;PORTO FIRME; 99.212 
2020;MG;MINAS GERAIS;3152303;PORTO FIRME; 111.459 
2021;MG;MINAS GERAIS;3152303;PORTO FIRME; 130.247 
2010;MG;MINAS GERAIS;3152402;POTE; 76.264 
2011;MG;MINAS GERAIS;3152402;POTE; 85.398 
2012;MG;MINAS GERAIS;3152402;POTE; 97.540 
2013;MG;MINAS GERAIS;3152402;POTE; 108.954 
2014;MG;MINAS GERAIS;3152402;POTE; 120.649 
2015;MG;MINAS GERAIS;3152402;POTE; 125.425 
2016;MG;MINAS GERAIS;3152402;POTE; 136.270 
2017;MG;MINAS GERAIS;3152402;POTE; 137.602 
2018;MG;MINAS GERAIS;3152402;POTE; 141.468 
2019;MG;MINAS GERAIS;3152402;POTE; 146.902 
2020;MG;MINAS GERAIS;3152402;POTE; 162.618 
2021;MG;MINAS GERAIS;3152402;POTE; 168.795 
2010;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 3.123.047 
2011;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 3.588.826 
2012;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 4.194.971 
2013;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 5.141.836 
2014;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 5.925.271 
2015;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 6.553.097 
2016;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 6.825.551 
2017;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 7.390.810 
2018;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 7.646.810 
2019;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 8.796.074 
2020;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 8.140.762 
2021;MG;MINAS GERAIS;3152501;POUSO ALEGRE; 10.720.093 
2010;MG;MINAS GERAIS;3152600;POUSO ALTO; 70.542 
2011;MG;MINAS GERAIS;3152600;POUSO ALTO; 97.802 
2012;MG;MINAS GERAIS;3152600;POUSO ALTO; 106.932 
2013;MG;MINAS GERAIS;3152600;POUSO ALTO; 119.083 
2014;MG;MINAS GERAIS;3152600;POUSO ALTO; 110.897 
2015;MG;MINAS GERAIS;3152600;POUSO ALTO; 128.617 
2016;MG;MINAS GERAIS;3152600;POUSO ALTO; 152.797 
2017;MG;MINAS GERAIS;3152600;POUSO ALTO; 220.793 
2018;MG;MINAS GERAIS;3152600;POUSO ALTO; 223.942 
2019;MG;MINAS GERAIS;3152600;POUSO ALTO; 262.830 
2020;MG;MINAS GERAIS;3152600;POUSO ALTO; 323.645 
2021;MG;MINAS GERAIS;3152600;POUSO ALTO; 277.468 
2010;MG;MINAS GERAIS;3152709;PRADOS; 61.829 
2011;MG;MINAS GERAIS;3152709;PRADOS; 80.156 
2012;MG;MINAS GERAIS;3152709;PRADOS; 90.761 
2013;MG;MINAS GERAIS;3152709;PRADOS; 126.015 
2014;MG;MINAS GERAIS;3152709;PRADOS; 115.580 
2015;MG;MINAS GERAIS;3152709;PRADOS; 128.076 
2016;MG;MINAS GERAIS;3152709;PRADOS; 160.372 
2017;MG;MINAS GERAIS;3152709;PRADOS; 152.090 
2018;MG;MINAS GERAIS;3152709;PRADOS; 165.806 
2019;MG;MINAS GERAIS;3152709;PRADOS; 183.201 
2020;MG;MINAS GERAIS;3152709;PRADOS; 206.921 
2021;MG;MINAS GERAIS;3152709;PRADOS; 229.201 
2010;MG;MINAS GERAIS;3152808;PRATA; 541.173 
2011;MG;MINAS GERAIS;3152808;PRATA; 621.333 
2012;MG;MINAS GERAIS;3152808;PRATA; 672.546 
2013;MG;MINAS GERAIS;3152808;PRATA; 748.056 
2014;MG;MINAS GERAIS;3152808;PRATA; 812.242 
2015;MG;MINAS GERAIS;3152808;PRATA; 824.339 
2016;MG;MINAS GERAIS;3152808;PRATA; 946.465 
2017;MG;MINAS GERAIS;3152808;PRATA; 928.682 
2018;MG;MINAS GERAIS;3152808;PRATA; 977.983 
2019;MG;MINAS GERAIS;3152808;PRATA; 1.002.600 
2020;MG;MINAS GERAIS;3152808;PRATA; 1.135.176 
2021;MG;MINAS GERAIS;3152808;PRATA; 1.293.341 
2010;MG;MINAS GERAIS;3152907;PRATAPOLIS; 103.949 
2011;MG;MINAS GERAIS;3152907;PRATAPOLIS; 119.559 
2012;MG;MINAS GERAIS;3152907;PRATAPOLIS; 119.441 
2013;MG;MINAS GERAIS;3152907;PRATAPOLIS; 118.839 
2014;MG;MINAS GERAIS;3152907;PRATAPOLIS; 141.846 
2015;MG;MINAS GERAIS;3152907;PRATAPOLIS; 139.022 
2016;MG;MINAS GERAIS;3152907;PRATAPOLIS; 149.526 
2017;MG;MINAS GERAIS;3152907;PRATAPOLIS; 137.981 
2018;MG;MINAS GERAIS;3152907;PRATAPOLIS; 155.092 
2019;MG;MINAS GERAIS;3152907;PRATAPOLIS; 148.626 
2020;MG;MINAS GERAIS;3152907;PRATAPOLIS; 181.792 
2021;MG;MINAS GERAIS;3152907;PRATAPOLIS; 228.649 
2010;MG;MINAS GERAIS;3153004;PRATINHA; 45.658 
2011;MG;MINAS GERAIS;3153004;PRATINHA; 58.803 
2012;MG;MINAS GERAIS;3153004;PRATINHA; 55.792 
2013;MG;MINAS GERAIS;3153004;PRATINHA; 56.665 
2014;MG;MINAS GERAIS;3153004;PRATINHA; 70.667 
2015;MG;MINAS GERAIS;3153004;PRATINHA; 71.498 
2016;MG;MINAS GERAIS;3153004;PRATINHA; 96.529 
2017;MG;MINAS GERAIS;3153004;PRATINHA; 94.155 
2018;MG;MINAS GERAIS;3153004;PRATINHA; 92.897 
2019;MG;MINAS GERAIS;3153004;PRATINHA; 86.745 
2020;MG;MINAS GERAIS;3153004;PRATINHA; 123.076 
2021;MG;MINAS GERAIS;3153004;PRATINHA; 154.731 
2010;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 23.330 
2011;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 27.845 
2012;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 30.187 
2013;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 33.495 
2014;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 37.466 
2015;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 39.076 
2016;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 47.193 
2017;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 46.945 
2018;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 47.229 
2019;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 53.255 
2020;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 58.401 
2021;MG;MINAS GERAIS;3153103;PRESIDENTE BERNARDES; 67.716 
2010;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 25.302 
2011;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 30.649 
2012;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 31.608 
2013;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 46.882 
2014;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 45.851 
2015;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 43.233 
2016;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 45.796 
2017;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 42.499 
2018;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 45.338 
2019;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 52.007 
2020;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 53.712 
2021;MG;MINAS GERAIS;3153202;PRESIDENTE JUSCELINO; 49.095 
2010;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 14.530 
2011;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 16.055 
2012;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 20.673 
2013;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 20.284 
2014;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 22.394 
2015;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 23.651 
2016;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 25.835 
2017;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 27.659 
2018;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 28.103 
2019;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 29.963 
2020;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 32.905 
2021;MG;MINAS GERAIS;3153301;PRESIDENTE KUBITSCHEK; 36.194 
